num__No Of XYZ Card Withdrawals,num__Amount withdrawn XYZ Card,nom__ATM Name_Big Street ATM,nom__ATM Name_Christ College ATM,nom__ATM Name_KK Nagar ATM,nom__ATM Name_Mount Road ATM,nom__Month_August,nom__Month_December,nom__Month_February,nom__Month_January,nom__Month_July,nom__Month_June,nom__Month_March,nom__Month_May,nom__Month_November,nom__Month_October,nom__Month_September,nom__Year_2012,nom__Year_2013,nom__Year_2014,nom__Year_2015,nom__Year_2016,nom__Year_2017,nom__Weekday_Monday,nom__Weekday_Saturday,nom__Weekday_Sunday,nom__Weekday_Thursday,nom__Weekday_Tuesday,nom__Weekday_Wednesday,ord__Festival Religion,ord__Working Day,ord__Holiday Sequence
-0.9901778456475787,-1.137777543820446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.123113144580923,0.7605590526538111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9392551711842413,-1.0400226692511736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.1485744818125918,1.4180394187084333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
-0.6082577871725483,-0.5801543077021772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
-0.710103136099223,-0.928603134795874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
1.7596465753726405,1.1689221577093198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
0.9448837839592422,0.5708305057747395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
0.23196634147251874,0.1298824425294732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,8.0
-1.0920231945742536,-0.9522535076755366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,8.0
